180;0;180;135;land;false;plains;1
181;0;183;50;land;false;forest;1
182;0;183;200;land;true;forest;1
183;0;186;15;land;false;forest;1
185;0;186;220;land;true;forest;1
186;0;189;80;land;false;forest;6
187;0;189;185;land;false;forest;1
188;0;192;45;land;true;mountain;1
189;0;192;150;land;false;plains;6
190;0;192;195;land;false;mountain;1
191;0;195;10;land;false;forest;5
192;0;195;160;land;true;mountain;1
194;0;198;180;land;false;forest;1
198;0;204;60;land;true;plains;6
199;0;204;210;land;true;mountain;1
200;0;207;25;land;true;plains;1
201;0;207;70;land;false;forest;1
206;1;0;10;land;false;plains;6
207;1;0;160;land;false;forest;1
209;1;0;236;sea;true;ocean;0
210;1;2;244;sea;true;ocean;0
211;1;3;75;land;true;plains;1
213;1;4;232;sea;false;ocean;0
215;1;6;95;land;false;marsh;1
216;1;6;145;land;false;plains;1
217;1;6;240;sea;false;ocean;0
218;1;8;248;sea;false;ocean;0
219;1;9;5;land;false;mountain;1
220;1;10;236;sea;true;ocean;0
221;1;12;25;land;true;plains;1
222;1;12;70;land;false;plains;1
223;1;12;175;land;false;plains;1
224;1;12;244;sea;true;ocean;0
225;1;14;232;sea;true;ocean;0
226;1;15;35;land;false;forest;1
229;1;15;240;sea;true;ocean;0
230;1;17;248;sea;false;ocean;0
231;1;18;0;land;false;forest;1
232;1;18;55;land;false;plains;1
233;1;18;205;land;false;forest;1
234;1;19;244;sea;false;ocean;0
235;1;20;232;sea;false;ocean;0
236;1;21;20;land;false;plains;1
237;1;21;170;land;false;mountain;6
238;1;21;225;land;false;forest;1
239;1;22;240;sea;false;ocean;0
240;1;23;248;sea;false;ocean;0
241;1;24;85;land;true;marsh;1
242;1;24;135;land;false;forest;1
243;1;24;190;land;false;forest;1
244;1;24;236;sea;false;ocean;0
245;1;25;244;sea;false;ocean;0
247;1;27;155;land;false;plains;1
248;1;27;200;land;false;hills;1
249;1;27;232;sea;false;ocean;0
250;1;28;240;sea;false;ocean;0
251;1;29;248;sea;false;ocean;0
252;1;30;165;land;false;forest;1
253;1;30;220;land;false;hills;1
254;1;31;236;sea;false;ocean;0
255;1;32;244;sea;true;ocean;0
256;1;33;130;land;false;forest;6
258;1;33;232;sea;false;ocean;0
259;1;34;240;sea;false;ocean;0
261;1;36;150;land;false;plains;1
262;1;36;248;sea;false;ocean;0
263;1;37;236;sea;false;ocean;0
264;1;38;244;sea;false;ocean;0
265;1;39;10;land;false;forest;1
266;1;39;215;land;false;plains;1
267;1;39;232;sea;false;ocean;0
268;1;42;30;land;false;forest;1
270;1;45;40;land;false;forest;6
271;1;45;95;land;true;plains;1
273;1;48;60;land;false;plains;6
274;1;48;210;land;false;plains;1
277;1;54;90;land;false;forest;1
278;1;57;55;land;false;mountain;6
279;1;57;160;land;false;plains;1
281;1;60;20;land;false;forest;1
283;1;63;85;land;false;forest;1
284;1;63;135;land;true;mountain;1
285;1;63;190;land;true;hills;1
287;1;69;15;land;false;forest;1
288;1;69;70;land;false;plains;1
289;1;69;220;land;false;plains;1
290;1;72;35;land;false;plains;1
291;1;72;80;land;false;plains;6
293;1;75;0;land;false;plains;1
294;1;75;150;land;false;forest;1
295;1;78;10;land;false;plains;1
296;1;78;65;land;false;plains;1
297;1;78;215;land;false;plains;1
299;1;81;180;land;true;forest;1
302;1;84;200;land;false;forest;1
303;1;87;60;land;false;plains;1
304;1;87;165;land;false;marsh;1
306;1;90;25;land;false;urban;1
308;1;93;140;land;false;forest;1
309;1;93;195;land;false;plains;1
310;1;96;55;land;false;forest;1
311;1;96;160;land;false;hills;1
312;1;99;20;land;true;plains;1
315;1;102;40;land;false;forest;1
316;1;102;85;land;true;plains;1
317;1;102;190;land;true;plains;1
318;1;105;5;land;false;forest;1
319;1;105;50;land;false;forest;1
320;1;108;15;land;false;hills;1
321;1;108;70;land;true;plains;1
322;1;111;35;land;true;plains;1
323;1;111;185;land;false;forest;1
327;1;117;65;land;false;forest;1
329;1;117;215;land;true;forest;1
330;1;120;30;land;false;forest;1
331;1;120;135;land;false;plains;1
332;1;123;95;land;true;plains;1
333;1;123;145;land;false;forest;1
334;1;123;200;land;false;forest;1
335;1;126;60;land;false;plains;1
336;1;126;165;land;false;plains;1
337;1;129;25;land;true;hills;1
340;1;132;45;land;false;plains;1
341;1;132;90;land;false;plains;1
342;1;132;195;land;false;plains;1
344;1;135;55;land;false;forest;1
346;1;138;20;land;false;forest;1
347;1;138;75;land;false;forest;1
348;1;138;225;land;true;plains;1
349;1;141;40;land;true;forest;1
351;1;144;155;land;true;urban;1
352;1;147;70;land;false;plains;1
353;1;147;175;land;false;hills;6
354;1;147;220;land;false;forest;1
356;1;150;140;land;false;plains;1
358;1;153;0;land;false;forest;1
360;1;153;205;land;false;plains;1
361;1;156;65;land;false;forest;6
362;1;156;170;land;true;urban;1
363;1;159;30;land;false;forest;1
364;1;159;135;land;false;hills;1
366;1;162;95;land;false;forest;1
367;1;165;15;land;false;plains;1
368;1;165;60;land;false;forest;6
369;1;165;165;land;false;plains;1
371;1;168;80;land;false;forest;1
373;1;173;10;land;true;plains;2
374;1;174;10;land;true;marsh;1
375;1;174;215;land;false;plains;1
377;1;177;180;land;true;urban;1
378;1;177;225;land;false;plains;1
379;1;180;40;land;true;plains;3
380;1;180;145;land;false;forest;6
382;1;183;5;land;false;forest;1
383;1;183;155;land;true;urban;1
384;1;183;210;land;false;plains;1
385;1;186;70;land;false;plains;1
386;1;186;175;land;false;plains;1
387;1;189;35;land;false;forest;1
388;1;189;90;land;false;forest;1
389;1;189;140;land;false;forest;1
390;1;192;0;land;false;forest;6
391;1;192;55;land;false;urban;1
394;1;195;65;land;true;plains;1
395;1;195;170;land;false;plains;1
397;1;198;135;land;false;forest;1
398;1;201;50;land;false;plains;1
399;1;201;200;land;true;plains;1
400;1;204;15;land;false;forest;1
401;1;204;165;land;false;forest;1
402;1;204;220;land;false;plains;1
404;1;207;130;land;false;forest;6
405;1;207;185;land;false;plains;1
406;1;210;45;land;false;plains;1
407;1;210;150;land;true;plains;1
408;1;210;195;land;true;plains;1
409;2;0;20;land;false;plains;1
411;2;0;240;sea;true;ocean;0
412;2;2;248;sea;true;ocean;0
413;2;3;30;land;false;urban;1
414;2;3;85;land;false;plains;1
415;2;3;135;land;false;plains;1
416;2;4;236;sea;false;ocean;0
417;2;6;50;land;false;hills;1
418;2;6;200;land;false;urban;1
419;2;6;244;sea;true;ocean;0
420;2;8;232;sea;false;ocean;0
421;2;9;15;land;false;forest;1
422;2;9;165;land;false;plains;1
423;2;10;240;sea;true;ocean;0
424;2;12;80;land;false;hills;1
425;2;12;130;land;false;forest;1
426;2;12;185;land;false;plains;1
427;2;12;248;sea;true;ocean;0
428;2;14;236;sea;true;ocean;0
429;2;15;150;land;false;plains;1
430;2;15;244;sea;true;ocean;0
431;2;17;232;sea;false;ocean;0
432;2;18;10;land;false;desert;6
434;2;18;215;land;false;plains;1
435;2;19;248;sea;true;ocean;0
436;2;20;236;sea;true;ocean;0
437;2;21;75;land;false;forest;1
438;2;21;180;land;false;forest;1
439;2;22;244;sea;false;ocean;0
440;2;23;232;sea;false;ocean;0
441;2;24;40;land;false;plains;1
442;2;24;145;land;false;plains;1
443;2;24;240;sea;false;ocean;0
444;2;27;5;land;false;forest;1
445;2;27;210;land;false;hills;1
446;2;27;236;sea;false;ocean;0
447;2;28;244;sea;false;ocean;0
448;2;29;232;sea;true;ocean;0
449;2;30;25;land;false;forest;1
450;2;31;240;sea;false;ocean;0
451;2;32;248;sea;true;ocean;0
453;2;33;90;land;false;forest;1
454;2;33;140;land;false;forest;1
455;2;33;236;sea;false;ocean;0
456;2;34;244;sea;false;ocean;0
457;2;36;0;land;false;forest;1
458;2;36;55;land;false;plains;1
459;2;36;232;sea;false;ocean;0
460;2;37;240;sea;false;ocean;0
461;2;38;248;sea;false;ocean;0
462;2;39;20;land;false;forest;1
463;2;39;170;land;false;plains;1
465;2;39;236;sea;false;ocean;0
466;2;42;85;land;false;hills;1
467;2;42;135;land;false;plains;1
468;2;42;190;land;false;desert;6
469;2;45;50;land;false;forest;1
472;2;51;185;land;false;plains;1
473;2;54;45;land;false;forest;1
474;2;57;10;land;false;forest;1
475;2;57;65;land;false;desert;6
476;2;57;215;land;false;plains;1
477;2;60;30;land;false;desert;6
478;2;60;75;land;false;forest;1
479;2;60;180;land;false;forest;1
480;2;63;40;land;true;plains;1
482;2;63;145;land;false;hills;1
484;2;66;60;land;false;forest;1
485;2;66;210;land;true;plains;1
486;2;69;25;land;false;plains;1
488;2;72;90;land;false;plains;1
489;2;72;140;land;false;plains;1
490;2;72;195;land;true;forest;2
491;2;75;55;land;false;plains;1
492;2;75;160;land;false;forest;2
493;2;75;205;land;false;plains;1
494;2;78;20;land;false;plains;1
495;2;78;170;land;false;urban;1
497;2;81;135;land;false;plains;6
500;2;84;155;land;false;plains;1
501;2;87;15;land;false;plains;1
502;2;87;220;land;false;plains;1
503;2;90;35;land;false;plains;1
504;2;90;185;land;false;plains;1
505;2;93;0;land;true;hills;2
506;2;93;150;land;false;forest;1
507;2;96;10;land;false;forest;1
508;2;99;180;land;false;desert;6
509;2;102;95;land;false;plains;1
510;2;102;145;land;false;forest;1
511;2;105;60;land;false;forest;1
512;2;105;165;land;false;plains;1
513;2;108;25;land;false;plains;1
514;2;111;90;land;false;urban;1
516;2;114;55;land;false;urban;1
517;2;114;160;land;false;mountain;6
519;2;117;75;land;false;hills;1
521;2;120;40;land;false;mountain;1
522;2;120;85;land;false;plains;1
523;2;120;190;land;false;forest;1
524;2;123;50;land;false;plains;1
525;2;123;155;land;false;urban;1
526;2;126;15;land;false;plains;1
527;2;126;70;land;false;plains;1
528;2;129;35;land;false;forest;2
529;2;129;185;land;false;forest;1
530;2;132;0;land;false;plains;1
531;2;132;150;land;false;plains;6
532;2;132;205;land;false;forest;1
533;2;135;65;land;false;forest;1
535;2;138;180;land;false;marsh;1
536;2;141;95;land;false;plains;1
537;2;141;145;land;false;forest;1
538;2;144;60;land;false;plains;1
539;2;144;165;land;false;hills;1
540;2;147;25;land;true;hills;1
541;2;147;80;land;false;forest;1
542;2;147;130;land;true;forest;1
543;2;150;45;land;false;hills;1
544;2;150;90;land;false;plains;1
546;2;153;55;land;false;plains;1
547;2;153;160;land;false;plains;1
548;2;156;20;land;false;plains;1
549;2;156;75;land;false;hills;1
550;2;156;225;land;false;plains;1
551;2;159;40;land;false;plains;1
552;2;159;190;land;false;plains;1
553;2;162;5;land;false;plains;1
554;2;165;70;land;false;desert;6
555;2;165;175;land;false;forest;1
556;2;165;220;land;false;hills;6
557;2;168;140;land;false;plains;1
558;2;168;185;land;false;forest;1
559;2;171;0;land;false;plains;1
560;2;171;150;land;false;marsh;1
561;2;171;205;land;false;forest;1
562;2;174;65;land;false;plains;1
563;2;174;170;land;false;hills;1
564;2;177;30;land;false;forest;1
565;2;177;85;land;false;hills;1
568;2;183;165;land;true;plains;1
569;2;186;80;land;false;plains;1
570;2;186;130;land;false;forest;1
571;2;189;45;land;false;forest;1
572;2;189;195;land;false;plains;1
574;2;192;215;land;false;plains;1
575;2;195;225;land;true;plains;1
576;2;198;40;land;false;desert;6
577;2;198;145;land;false;plains;1
581;2;201;210;land;false;mountain;1
582;2;204;70;land;false;plains;1
583;2;204;175;land;false;plains;1
584;2;207;35;land;false;forest;1
585;2;207;90;land;false;plains;1
586;2;207;140;land;false;forest;1
587;2;210;0;land;false;urban;1
588;2;210;55;land;false;plains;1
589;2;210;205;land;false;plains;1
590;3;0;75;land;false;mountain;1
591;3;0;180;land;true;hills;1
592;3;0;225;land;false;forest;1
593;3;0;244;sea;true;ocean;0
594;3;2;232;sea;true;ocean;0
595;3;3;40;land;false;forest;1
596;3;3;145;land;false;hills;1
597;3;4;240;sea;true;ocean;0
598;3;6;5;land;false;hills;2
599;3;6;210;land;false;hills;1
600;3;6;248;sea;true;ocean;0
601;3;8;236;sea;false;ocean;0
602;3;9;70;land;false;forest;2
603;3;9;175;land;false;plains;1
604;3;10;244;sea;true;ocean;0
605;3;12;35;land;false;forest;2
606;3;12;90;land;false;hills;1
607;3;12;140;land;false;plains;1
608;3;12;232;sea;true;ocean;0
609;3;14;240;sea;true;ocean;0
610;3;15;0;land;true;mountain;2
611;3;15;205;land;false;mountain;1
612;3;15;248;sea;false;ocean;0
613;3;17;236;sea;false;ocean;0
614;3;18;20;land;false;hills;1
615;3;18;65;land;false;desert;6
616;3;19;232;sea;true;ocean;0
617;3;20;240;sea;false;ocean;0
619;3;21;85;land;false;plains;1
620;3;21;135;land;false;forest;1
621;3;22;248;sea;false;ocean;0
622;3;23;236;sea;false;ocean;0
623;3;23;240;sea;false;ocean;0
624;3;24;50;land;false;plains;1
625;3;24;200;land;false;forest;1
626;3;24;244;sea;false;ocean;0
627;3;25;232;sea;false;ocean;0
628;3;27;15;land;true;plains;1
629;3;27;165;land;false;plains;1
630;3;27;220;land;false;forest;1
631;3;27;240;sea;true;ocean;0
632;3;28;248;sea;false;ocean;0
633;3;29;236;sea;true;ocean;0
634;3;30;130;land;false;forest;2
635;3;31;244;sea;false;ocean;0
636;3;33;45;land;false;mountain;1
637;3;33;150;land;false;forest;1
638;3;33;195;land;false;plains;2
639;3;33;240;sea;false;ocean;0
640;3;34;248;sea;false;ocean;0
641;3;36;10;land;false;plains;1
642;3;36;160;land;false;desert;6
643;3;36;236;sea;false;ocean;0
644;3;37;244;sea;false;ocean;0
645;3;38;232;sea;false;ocean;0
646;3;39;180;land;false;plains;1
647;3;39;240;sea;false;ocean;0
648;3;42;40;land;false;forest;1
649;3;42;95;land;false;plains;1
650;3;42;145;land;false;hills;3
651;3;45;5;land;false;plains;1
652;3;45;60;land;false;mountain;7
653;3;45;210;land;false;mountain;1
654;3;48;25;land;false;hills;7
655;3;48;70;land;false;plains;1
656;3;48;175;land;false;mountain;1
657;3;51;90;land;true;plains;1
658;3;51;140;land;false;mountain;1
659;3;54;0;land;false;plains;2
660;3;54;55;land;false;forest;1
661;3;54;205;land;false;mountain;1
662;3;57;20;land;false;hills;1
663;3;57;170;land;false;urban;1
665;3;63;50;land;false;forest;1
666;3;63;155;land;false;hills;1
667;3;63;200;land;false;plains;1
668;3;66;15;land;false;mountain;1
669;3;66;165;land;false;plains;1
670;3;66;220;land;false;hills;1
671;3;69;80;land;false;mountain;1
672;3;69;185;land;false;hills;7
673;3;72;45;land;false;mountain;1
674;3;72;150;land;false;plains;1
675;3;75;65;land;false;forest;6
676;3;75;215;land;false;plains;1
677;3;78;30;land;true;hills;2
678;3;78;75;land;false;hills;1
679;3;78;180;land;false;plains;1
680;3;81;40;land;false;plains;1
681;3;81;95;land;false;plains;6
683;3;84;60;land;false;plains;1
684;3;84;210;land;false;plains;1
685;3;87;25;land;false;mountain;1
686;3;87;175;land;false;plains;1
687;3;90;90;land;true;plains;1
688;3;90;140;land;false;forest;1
689;3;90;195;land;false;plains;2
690;3;93;55;land;false;mountain;1
691;3;93;160;land;false;plains;2
692;3;93;205;land;false;urban;1
693;3;96;20;land;false;mountain;1
694;3;96;170;land;false;hills;1
695;3;96;225;land;false;plains;2
696;3;99;85;land;false;hills;1
697;3;99;90;land;false;forest;5
698;3;99;135;land;false;hills;1
699;3;102;50;land;false;plains;1
700;3;102;155;land;false;plains;1
701;3;105;15;land;false;forest;1
702;3;105;70;land;false;forest;2
703;3;108;35;land;false;forest;2
704;3;108;80;land;false;hills;1
705;3;108;185;land;true;plains;1
706;3;111;0;land;false;forest;2
707;3;111;45;land;false;mountain;1
708;3;114;10;land;false;plains;1
709;3;114;65;land;false;forest;2
710;3;117;30;land;false;mountain;2
711;3;117;180;land;false;mountain;1
712;3;120;95;land;false;plains;1
713;3;120;145;land;false;forest;1
714;3;123;60;land;false;plains;1
715;3;123;165;land;false;forest;2
716;3;123;210;land;false;plains;1
717;3;126;25;land;true;mountain;1
718;3;126;130;land;false;forest;2
719;3;129;90;land;true;hills;1
720;3;129;195;land;false;plains;2
721;3;132;55;land;true;plains;1
722;3;132;160;land;false;hills;2
723;3;135;20;land;false;plains;1
724;3;135;75;land;false;hills;1
726;3;138;40;land;false;hills;1
727;3;138;85;land;false;mountain;1
728;3;138;190;land;false;forest;1
729;3;141;5;land;false;forest;1
730;3;141;50;land;false;plains;1
731;3;141;155;land;false;plains;1
732;3;141;209;land;false;forest;1
733;3;144;70;land;false;mountain;2
734;3;147;35;land;false;hills;2
735;3;147;185;land;false;plains;1
737;3;150;150;land;false;plains;1
738;3;150;205;land;false;mountain;1
739;3;153;65;land;false;plains;6
740;3;153;170;land;true;urban;1
741;3;153;215;land;false;plains;1
743;3;156;135;land;true;forest;1
744;3;156;180;land;false;plains;1
746;3;159;145;land;false;plains;1
747;3;159;200;land;true;mountain;1
748;3;165;25;land;false;plains;1
749;3;165;130;land;false;plains;2
750;3;168;90;land;true;marsh;1
751;3;168;195;land;false;forest;2
752;3;171;10;land;false;plains;1
753;3;171;160;land;false;hills;6
754;3;174;20;land;false;plains;1
755;3;174;75;land;false;forest;1
756;3;174;225;land;false;desert;6
758;3;180;5;land;true;forest;1
760;3;180;210;land;false;hills;1
761;3;183;70;land;true;forest;2
762;3;183;175;land;false;plains;1
764;3;186;140;land;false;mountain;1
765;3;186;185;land;false;plains;1
766;3;189;0;land;false;mountain;2
767;3;189;150;land;false;plains;1
768;3;192;65;land;false;plains;2
769;3;192;170;land;false;hills;1
770;3;195;85;land;false;plains;1
771;3;198;50;land;false;mountain;1
772;3;198;95;land;true;plains;7
774;3;201;165;land;false;plains;2
775;3;204;25;land;false;plains;1
776;3;204;80;land;false;plains;1
777;3;204;130;land;false;forest;2
778;3;207;45;land;false;mountain;1
779;3;207;195;land;false;forest;2
780;3;210;10;land;false;plains;1
781;3;210;160;land;false;mountain;2
782;3;210;215;land;true;plains;1
783;4;0;30;land;false;hills;6
784;4;0;85;land;false;mountain;7
785;4;0;135;land;false;hills;7
786;4;0;248;sea;true;ocean;0
787;4;2;236;sea;false;ocean;0
788;4;3;50;land;true;plains;2
789;4;3;95;land;false;hills;7
791;4;4;244;sea;false;ocean;0
792;4;6;15;land;true;mountain;7
793;4;6;60;land;false;plains;1
794;4;6;165;land;false;plains;1
795;4;6;232;sea;false;ocean;0
796;4;8;240;sea;false;ocean;0
797;4;9;25;land;false;hills;1
798;4;9;80;land;false;mountain;1
799;4;9;130;land;true;forest;1
800;4;12;45;land;false;hills;6
801;4;12;195;land;false;mountain;2
802;4;12;236;sea;false;ocean;0
803;4;14;244;sea;true;ocean;0
804;4;15;10;land;false;plains;7
805;4;15;160;land;false;forest;2
806;4;15;215;land;true;mountain;7
807;4;15;232;sea;true;ocean;0
808;4;17;240;sea;false;ocean;0
809;4;18;180;land;false;hills;1
810;4;18;225;land;false;hills;6
811;4;19;236;sea;true;ocean;0
812;4;20;244;sea;true;ocean;0
813;4;21;40;land;false;hills;1
815;4;22;232;sea;false;ocean;0
816;4;23;240;sea;false;ocean;0
817;4;24;5;land;false;plains;1
818;4;24;155;land;false;plains;1
819;4;24;210;land;true;urban;1
820;4;24;248;sea;false;ocean;0
821;4;25;236;sea;false;ocean;0
822;4;27;70;land;false;hills;2
823;4;27;175;land;false;mountain;2
824;4;27;244;sea;false;ocean;0
825;4;28;232;sea;false;ocean;0
826;4;29;240;sea;true;ocean;0
827;4;30;35;land;false;plains;2
829;4;30;140;land;false;desert;7
830;4;31;248;sea;false;ocean;0
831;4;33;0;land;false;plains;2
832;4;33;55;land;false;hills;1
833;4;33;205;land;false;mountain;1
834;4;33;244;sea;false;ocean;0
835;4;34;232;sea;false;ocean;0
836;4;36;20;land;false;mountain;6
837;4;36;65;land;false;hills;6
838;4;36;240;sea;false;ocean;0
839;4;37;248;sea;false;ocean;0
840;4;38;236;sea;false;ocean;0
841;4;39;85;land;false;mountain;1
842;4;39;244;sea;false;ocean;0
843;4;40;248;lake;false;lakes;0
844;4;42;50;land;false;plains;1
845;4;42;200;land;false;hills;1
846;4;45;15;land;false;plains;6
847;4;45;165;land;false;forest;2
848;4;45;220;land;true;hills;6
849;4;48;80;land;true;plains;1
850;4;48;130;land;false;mountain;2
851;4;48;185;land;true;forest;1
852;4;51;150;land;false;hills;6
853;4;51;195;land;false;desert;2
854;4;54;10;land;true;forest;1
855;4;54;160;land;true;plains;6
856;4;54;215;land;false;hills;7
857;4;57;75;land;false;hills;1
858;4;57;180;land;false;hills;1
859;4;60;40;land;true;plains;2
860;4;60;95;land;false;plains;2
861;4;60;145;land;false;mountain;6
862;4;63;5;land;false;hills;2
863;4;63;60;land;false;mountain;1
864;4;63;210;land;false;mountain;7
865;4;66;25;land;true;forest;2
866;4;66;70;land;true;plains;2
867;4;66;175;land;false;mountain;1
868;4;69;35;land;false;mountain;2
869;4;69;90;land;false;plains;7
870;4;72;0;land;false;plains;2
871;4;72;55;land;false;mountain;1
872;4;72;205;land;false;hills;1
873;4;75;20;land;true;forest;2
874;4;75;170;land;false;plains;1
875;4;75;225;land;false;hills;1
876;4;78;85;land;false;plains;7
877;4;78;135;land;false;plains;1
878;4;81;50;land;false;hills;1
879;4;81;155;land;false;hills;1
880;4;84;165;land;false;plains;2
882;4;87;130;land;false;plains;2
883;4;87;185;land;true;plains;1
884;4;90;45;land;false;mountain;1
885;4;93;10;land;false;hills;1
886;4;93;65;land;false;mountain;7
887;4;93;215;land;false;hills;6
889;4;96;75;land;false;forest;1
890;4;96;180;land;false;hills;7
891;4;99;40;land;false;hills;2
892;4;99;95;land;false;mountain;6
893;4;99;145;land;false;hills;1
894;4;102;5;land;false;hills;2
895;4;102;60;land;true;plains;1
896;4;105;25;land;false;plains;1
897;4;105;175;land;false;mountain;1
898;4;108;90;land;true;mountain;6
899;4;108;140;land;false;mountain;1
901;4;111;55;land;false;desert;7
902;4;111;160;land;true;hills;1
903;4;111;205;land;false;plains;1
904;4;114;20;land;true;plains;7
905;4;114;170;land;true;plains;2
906;4;114;225;land;false;hills;6
907;4;117;85;land;false;hills;1
908;4;117;135;land;false;forest;2
909;4;117;190;land;false;hills;7
910;4;120;50;land;false;hills;1
911;4;123;15;land;true;forest;1
912;4;123;70;land;true;hills;6
913;4;123;220;land;false;forest;2
915;4;126;80;land;false;mountain;1
917;4;129;0;land;false;mountain;2
919;4;129;150;land;false;plains;7
920;4;132;10;land;false;plains;1
921;4;132;65;land;false;plains;7
922;4;132;215;land;true;plains;1
923;4;135;30;land;true;mountain;1
924;4;138;95;land;false;plains;1
925;4;138;145;land;true;hills;1
926;4;138;200;land;false;plains;2
927;4;141;60;land;false;hills;6
928;4;141;165;land;false;plains;7
929;4;141;210;land;false;plains;1
930;4;144;25;land;false;plains;6
931;4;144;130;land;false;plains;1
932;4;144;175;land;false;hills;1
933;4;147;90;land;false;hills;7
935;4;150;55;land;false;hills;1
936;4;150;160;land;false;mountain;1
937;4;153;20;land;false;mountain;1
938;4;153;75;land;false;mountain;1
939;4;153;225;land;false;mountain;1
940;4;156;40;land;false;plains;7
941;4;156;190;land;false;mountain;2
942;4;159;5;land;false;plains;1
943;4;159;50;land;false;plains;1
944;4;159;155;land;false;mountain;6
945;4;162;70;land;false;hills;6
946;4;162;220;land;false;plains;6
947;4;165;35;land;true;hills;7
948;4;168;0;land;false;hills;1
949;4;168;150;land;false;urban;1
950;4;168;205;land;false;hills;1
951;4;171;65;land;false;mountain;2
953;4;171;215;land;false;mountain;1
954;4;174;30;land;false;forest;2
955;4;174;135;land;true;mountain;1
956;4;174;180;land;false;hills;1
957;4;177;95;land;true;urban;6
958;4;177;145;land;false;plains;1
959;4;177;200;land;true;hills;6
960;4;180;60;land;false;mountain;7
961;4;180;165;land;false;mountain;7
962;4;183;80;land;true;hills;1
963;4;183;130;land;false;mountain;1
964;4;186;45;land;true;mountain;6
965;4;186;90;land;false;hills;1
966;4;189;10;land;false;mountain;1
967;4;189;55;land;true;hills;1
968;4;189;160;land;false;hills;2
969;4;192;20;land;false;plains;1
970;4;192;75;land;true;plains;1
971;4;192;225;land;false;hills;2
973;4;195;190;land;false;hills;6
974;4;198;5;land;false;mountain;1
975;4;198;155;land;true;hills;7
976;4;198;210;land;true;hills;1
